id,documentId,en,ru,createdAt,updatedAt,publishedAt,locale,fontSize,answerTime,correctAnswer
1670,"exjgwy5zx25l745qac4poqyn","I’m just looking.","Я купил это.","2025-01-21T15:04:17.733Z","2025-04-03T08:57:23.959Z","","",16,30,false
1672,"arl11h66lzwn4apuxpahl14a","Can I have a receipt?","Где мой чек?","2025-01-21T15:05:03.269Z","2025-04-03T08:57:25.154Z","","",16,30,false
1674,"tal9ux893vxa3ry0vtvr8c6c","Do you offer refunds?","Это подарочный сертификат?","2025-01-21T15:05:51.845Z","2025-04-03T08:57:26.566Z","","",16,30,false
1676,"wdzndtupe7xqv8sej3p81vl6","What time do you close?","В какое время открывается магазин?","2025-01-21T15:06:36.213Z","2025-04-03T08:57:27.780Z","","",16,30,false
1678,"lwofrei29y88bs6mz3gxekjf","Is there a discount?","Это бесплатно?","2025-01-21T15:07:21.701Z","2025-04-03T08:57:28.982Z","","",16,30,false
1680,"tnd66k4897dg21x6px9n7moz","Where is the tourist information center?","Где ближайшая аптека?","2025-01-21T15:08:23.026Z","2025-04-03T08:57:30.382Z","","",16,30,false
1682,"ol1gxqyf7nda2py7necpyq8p","What are the must-see places here?","Что здесь можно купить?","2025-01-21T15:09:26.720Z","2025-04-03T08:57:31.786Z","","",16,30,false
1684,"zgj83sntfvkgmtzfbeyaz0ok","Can I book a tour?","Можно заказать такси?","2025-01-21T15:10:25.253Z","2025-05-26T17:12:05.533Z","","",16,30,false
1686,"ya25pddup0wbcvdyqf0jq0ng","Is there a guide available?","Это доступно в интернете?","2025-01-21T15:11:19.103Z","2025-04-03T08:57:34.146Z","","",16,30,false
1688,"gnze887difvrl3vgyttvnmdp","Where can I buy tickets?","Где я могу купить еду?","2025-01-21T15:12:05.152Z","2025-04-03T08:57:35.332Z","","",16,30,false
1690,"fqa009a5zamyjfyxdjkg6oax","Can I take photos here?","Это стоит деньги?","2025-01-21T15:12:56.814Z","2025-05-26T17:27:07.084Z","","",16,30,false
1692,"s6h54evq7xl72xpddjcmf1ci","Is this place wheelchair accessible?","Есть ли здесь туалет?","2025-01-21T15:14:10.291Z","2025-04-03T08:57:37.938Z","","",16,30,false
1694,"blm9cfvaez8vb8wyvs0whlpm","What time does it open?","Когда начинается завтрак?","2025-01-21T15:15:02.073Z","2025-04-03T08:57:39.118Z","","",16,30,false
1696,"t1ijgph7fas1n41enqvynvdm","What time does it close?","Когда можно забрать вещи из номера?","2025-01-21T15:15:58.159Z","2025-04-03T08:57:40.293Z","","",16,30,false
1698,"jgl8dar4vykxgh5xhzdmmql6","How far is it from here?","Это далеко от аэропорта?","2025-01-21T15:16:43.510Z","2025-04-03T08:57:41.478Z","","",16,30,false
1700,"qkun6wum1ptd12c6ugs9btxu","I need a doctor.","У меня нет лекарства.","2025-01-21T15:17:38.655Z","2025-04-03T08:57:42.668Z","","",16,30,false
1702,"qlqcy03vhx0ewc7x2jdvzp36","Where is the nearest pharmacy?","Где ближайшая остановка?","2025-01-21T15:18:27.989Z","2025-04-03T08:57:43.860Z","","",16,30,false
1704,"jhlzbsaq08f2drc48knvmuh7","I feel sick.","Мне жарко.","2025-01-21T15:23:29.215Z","2025-04-03T08:57:45.350Z","","",16,30,false
1706,"uw00mxvbts7scmbgqitzvm0j","I have a fever.","Я потерял ключи.","2025-01-21T15:24:45.975Z","2025-04-03T08:57:46.559Z","","",16,30,false
1708,"cgx5jvbot1fcs7sdwjg22beq","I need medicine.","У меня нет денег.","2025-01-21T15:25:35.236Z","2025-04-03T08:57:47.767Z","","",16,30,false
1710,"acpjlyi49q4yadnnmaobzbiw","I’ve lost my passport.","Я забыл билет.","2025-01-21T15:26:35.035Z","2025-04-03T08:57:48.954Z","","",16,30,false
1712,"iavxqds7w2b4kunetfgb69sv","I need to contact the embassy.","Я ищу гостиницу.","2025-01-21T15:27:22.269Z","2025-04-03T08:57:50.151Z","","",16,30,false
1714,"cj8f7h3xyraxe3vtojzke5cr","Call the police!","Позвоните в такси!","2025-01-21T15:28:21.011Z","2025-05-26T17:09:03.223Z","","",16,30,false
1716,"rw2lic9twvst84sroynwbp9z","Is it safe here?","Здесь нет людей?","2025-01-21T15:29:05.268Z","2025-04-03T08:57:52.662Z","","",16,30,false
1718,"ltxw7e5kpz7abshs6j13ifjv","I need travel insurance.","Я заблудился.","2025-01-21T15:29:53.964Z","2025-04-03T08:57:53.856Z","","",16,30,false
1720,"x2mvuu2hggarnke41hmbtark","Help!","Я заблудился.","2025-01-21T15:31:07.863Z","2025-04-03T08:57:55.319Z","","",16,30,false
1722,"k7535uxdantj566xcu75bpes","Call an ambulance!","Вызовите полицию!","2025-01-21T15:31:52.251Z","2025-05-26T17:06:29.629Z","","",16,30,false
1724,"czbs2iz76rbrvolhcnramidn","Where is the emergency exit?","Где выход?","2025-01-21T15:32:35.245Z","2025-04-03T08:57:57.943Z","","",16,30,false
1726,"wfub1k576cdqxpyvk1xmg3os","My wallet is missing.","Я потерял сумку.","2025-01-21T15:33:21.871Z","2025-04-03T08:57:59.344Z","","",16,30,false
1728,"hyzk23tdatxtkzh97vssc2cd","I need directions.","Мне нужна помощь.","2025-01-21T15:34:09.918Z","2025-04-03T08:58:00.807Z","","",16,30,false
1730,"mv2nmmg79igw4rmoetdli2l7","Is there a hospital nearby?","Здесь есть туалет?","2025-01-21T15:35:46.003Z","2025-04-03T08:58:02.029Z","","",16,30,false
1732,"b3lnvfzi6blxhnsrxmr0demt","Can you help me find my hotel?","Помогите найти ресторан.","2025-01-21T15:36:34.277Z","2025-05-31T14:21:45.982Z","","",16,30,false
1734,"w8vsy6dmur5uqzcdlu4e1khz","What’s the emergency number here?","Когда заканчивается работа?","2025-01-21T15:37:21.423Z","2025-04-03T08:58:04.402Z","","",16,30,false
1736,"krzb1yzqdxerebr0yyfkqwkw","I’m lost.","Я не знаю куда идти.","2025-01-21T15:38:15.715Z","2025-04-03T08:58:05.596Z","","",16,30,false
1738,"qu6ovjbajjeo7tvf5fc7dr1t","Please, stay with me.","Уходите.","2025-01-21T15:39:05.466Z","2025-04-03T08:58:06.757Z","","",16,30,false
1741,"r2ogq3es6bu4mhvxbfuexhtw","This place is amazing!","Это очень скучно!","2025-01-21T15:41:21.447Z","2025-04-03T08:58:09.234Z","","",16,30,false
1743,"iljkh8mye93xkra0awrkgmim","I’m enjoying my trip.","Я чувствую себя плохо.","2025-01-21T15:42:28.001Z","2025-04-03T08:58:10.448Z","","",16,30,false
1745,"i4ly3jnarqxtibfri56mmmhk","Can you take a photo of me? ","Можно сфотографировать местность?","2025-01-21T15:43:21.196Z","2025-05-31T14:24:24.870Z","","",16,30,false
1747,"qnga18swchu4xofo3eleptio","The view is beautiful. ","Я не люблю это место.","2025-01-21T15:44:16.819Z","2025-04-03T08:58:12.822Z","","",16,30,false
1749,"gmybjleu6v2ushehguoiym1i","What’s the local specialty?","Это местная еда?","2025-01-21T15:45:04.873Z","2025-04-03T08:58:14.020Z","","",16,30,false
1752,"fnxbniqfncdre4xq8mcatp8o","I love this weather!","Я ненавижу эту погоду!","2025-01-21T15:46:40.629Z","2025-04-03T08:58:15.208Z","","",16,30,false
1754,"yhzp9t5qtoo6ddg8wde2ws3t","Can we go there again?","Мы не вернемся туда.","2025-01-21T15:47:40.440Z","2025-05-31T14:19:59.705Z","","",16,30,false
1756,"k9udideaf0p4vngx3kgo4d3u","This is the best trip ever!","Это худшее путешествие!","2025-01-21T15:48:32.812Z","2025-04-03T08:58:17.626Z","","",16,30,false
1758,"to8o3sacbjh796kbat3setxu","See you again!","Я не хочу тебя видеть!","2025-01-21T15:49:29.935Z","2025-04-03T08:58:18.825Z","","",16,30,false
1762,"pj34ryz47f32h5ofna6z6nx1","desayuno","завтрак","2025-01-23T15:32:13.102Z","2025-01-23T15:32:19.015Z","","",16,30,true
1776,"hgrqrlb4owiorsimx6lpffn7","yogur","Йогурт","2025-01-23T16:01:21.295Z","2025-01-23T16:01:27.218Z","","",16,30,true
1778,"iqisoukt274ijpe3vn5alook","huevos","Яйца","2025-01-23T16:02:16.040Z","2025-01-23T16:02:26.678Z","","",16,30,true
1782,"rai7jbfjvd8cggnmcpdhvffo","pollo","курица","2025-01-23T16:05:51.509Z","2025-01-23T16:05:56.218Z","","",16,30,true
1786,"m1m4zzwrok9skk5odm71x42w","mariscos","Морепродукты","2025-01-23T16:08:37.696Z","2025-01-23T16:08:42.668Z","","",16,30,true
1790,"lotlkxhi50zf7125kqicroma","arroz","Рис","2025-01-23T16:11:11.475Z","2025-01-23T16:11:17.403Z","","",16,30,true
1792,"on9tx9tbgw1w7yq28m88o83k","sopa","Суп","2025-01-23T16:13:30.400Z","2025-01-23T16:13:35.253Z","","",16,30,true
1794,"n5o7cqaqsantlcwqrz9eyhrd","postre","Десерт","2025-01-23T16:14:50.265Z","2025-01-23T16:14:54.655Z","","",16,30,true
1802,"qfdh312kxm8a7glt7owr2zj8","fresa","клубника","2025-01-23T16:21:21.130Z","2025-01-23T16:21:25.953Z","","",16,30,true
1806,"uday3oh3o94uqqxjgepu9a61","naranja","апельсин","2025-01-23T16:25:35.054Z","2025-01-23T16:25:40.770Z","","",16,30,true
1808,"s0vgv4kbrrn320676yxtjr8c","limón","лимон ","2025-01-23T16:26:32.594Z","2025-01-23T16:26:37.991Z","","",16,30,true
1814,"rehdzs5u18n7mbztlkvd7mux","tomates","томаты","2025-01-23T16:31:13.213Z","2025-01-23T16:31:17.938Z","","",16,30,true
1816,"nms1dx8v7zcvf2y2ez3u8rmg","ajo","чеснок","2025-01-23T16:32:17.306Z","2025-06-11T12:56:43.889Z","","",16,30,true
1819,"qkb3nffey1ct2s948jb1ta1v","frijoles","фасоль","2025-01-23T16:34:11.863Z","2025-01-23T16:34:16.643Z","","",16,30,true
1823,"pg5va9v2kncw0u2898gkhe9h","sal","соль","2025-01-23T16:36:21.476Z","2025-01-23T16:36:26.111Z","","",16,30,true
1827,"hpg88gvty1bmi1nna6f5b5cu","Abogado/a","Адвокат/адвокатесса ","2025-01-23T16:42:33.923Z","2025-05-25T20:48:31.931Z","","",16,30,true
1831,"xxqkyppc0hf3j6fsm1fui3sl","Profesor/a ","Учитель/учительница ","2025-01-23T16:44:26.450Z","2025-01-23T16:45:01.734Z","","",16,30,true
1838,"w7cs5qh73l7uuz543j13iyaw","Arquitecto/a","Архитектор ","2025-01-23T16:51:59.155Z","2025-05-25T21:41:16.364Z","","",16,30,true
1842,"iixmbocaaxvkxqpfjk0e87qk","Carpintero/a","Плотник ","2025-01-23T16:53:53.863Z","2025-05-31T16:11:14.340Z","","",16,30,true
1844,"n8tw4bkl330cqu4u5uyo4h28","Electricista","Электрик ","2025-01-23T16:55:03.631Z","2025-01-23T16:56:09.420Z","","",16,30,true
1848,"pyymrsujgrcbprbn3b61r4dc","Fontanero/a","Сантехник ","2025-01-23T16:58:58.589Z","2025-01-23T16:59:03.184Z","","",16,30,true
1850,"v3znbxv3x5405ho7kyj26c0g","Contador/a","Бухгалтер ","2025-01-23T17:01:39.958Z","2025-01-23T17:07:52.114Z","","",16,30,true
1852,"mu6ypzt1uqpmdj6jf6e6ql63","Pintor/a ","Художник/маляр ","2025-01-23T17:09:57.470Z","2025-01-23T17:10:05.514Z","","",16,30,true
1856,"yr7c8ir0zupg4dr3o9623x2j","Fotógrafo/a","Фотограф ","2025-01-23T17:12:55.120Z","2025-01-23T17:17:36.859Z","","",16,30,true
1865,"mbqwmohr3kz6qv4ws7n2nvm1","Estudiante","Студент/студентка ","2025-01-23T17:48:33.621Z","2025-01-23T17:48:37.736Z","","",16,30,true
1879,"oypzbiyq3hw1wfcxlrqndf7v","Pintar","Рисование ","2025-01-23T18:10:23.541Z","2025-01-23T18:10:26.887Z","","",16,30,true
1889,"ou0q1mz1aeeqin0wgs5oheho","Practicar instrumentos musicales","Игра на музыкальных инструментах ","2025-01-23T18:15:09.709Z","2025-01-23T18:15:13.965Z","","",16,30,true
1897,"yeggw7zknb73yacehysa5eux","Aprender un nuevo idioma","Изучение нового языка","2025-01-23T18:19:29.218Z","2025-05-25T21:35:53.722Z","","",16,30,true
1905,"bopmmas3b2kipfg2i3gmkijf","Crear un blog o canal de YouTube","Ведение блога или канала на YouTube ","2025-01-23T18:23:01.204Z","2025-01-23T18:23:08.365Z","","",16,30,true
1911,"eo42hkm8jm82t0umrbvbq48f","Jardinería","Садоводство ","2025-01-23T18:25:26.584Z","2025-01-23T18:25:29.575Z","","",16,30,true
1913,"hzlkvkha1i0ppm8tm52bz5dl","Ciclismo","Велоспорт ","2025-01-23T18:26:09.041Z","2025-05-31T16:38:32.371Z","","",16,30,true
1915,"vxd4x23dgdwj42f2lx6ylnhw","Senderismo","Пешие прогулки ","2025-01-23T18:26:53.681Z","2025-01-23T18:26:56.915Z","","",16,30,true
1917,"c1ca7ouriyk2ysnl3jif7l1e","Fotografía de naturaleza","Фотография природы ","2025-01-23T18:27:37.885Z","2025-01-23T18:27:41.903Z","","",16,30,true
1921,"boqo9zs9bbtj8h5f7tracedi","Correr","Бег ","2025-01-23T18:29:32.658Z","2025-01-23T18:29:36.760Z","","",16,30,true
1923,"i2kwkopjjksztjjqggtqyg1m","Practicar deportes de equipo","Играть в командные виды спорта (например, футбол, баскетбол) ","2025-01-23T18:30:26.246Z","2025-01-23T18:30:29.534Z","","",16,30,true
1927,"rxzvxqv9skxuglozz3pdfhoy","Navegar","Плавание на лодке ","2025-01-23T18:32:00.140Z","2025-01-23T18:32:03.389Z","","",16,30,true
1929,"kauatixgkg72sztznf4welgt","Explorar parques","Исследование парков ","2025-01-23T18:32:46.179Z","2025-01-23T18:32:57.291Z","","",16,30,true
1931,"caeyjvgi101u7dk60yjo0cmf","Nadar","Плавание ","2025-01-23T18:33:43.825Z","2025-01-23T18:33:47.108Z","","",16,30,true
1933,"xi75xclgi5bykgws6gnvhkf1","Picnic","Пикник ","2025-01-23T18:34:28.171Z","2025-01-23T18:34:31.320Z","","",16,30,true
1935,"cbhioj3en9uodmf8cbhh3c7z","Deportes al aire libre","Спортивные игры на свежем воздухе (например, футбол, волейбол)","2025-01-23T18:35:14.554Z","2025-01-23T18:37:04.572Z","","",16,30,true
1937,"ol60p6v5v6qeps3b2aeu8x1t","Camping","Кемпинг ","2025-01-23T18:36:11.939Z","2025-05-26T17:11:19.557Z","","",16,30,true
1940,"j4b7dkmur2y0eco8zkh5sule","Surfing","Серфинг ","2025-01-23T18:37:47.889Z","2025-01-23T18:37:51.362Z","","",16,30,true
1946,"xoc34hcm3iigx8bcpey734p0","Practicar fotografía de paisajes","Фотография пейзажей ","2025-01-23T18:42:23.009Z","2025-01-23T18:42:26.495Z","","",16,30,true
1958,"z0u7t5dqchsayn3oxx0a3kaz","Fotografía de paisajes","Фотография осенних пейзажей ","2025-01-23T18:48:40.893Z","2025-01-23T18:48:44.319Z","","",16,30,true
1976,"bih1yrxhwimx4gip4dvd2qro","Construcción de muñecos de nieve","Лепка снеговиков ","2025-01-23T18:57:21.154Z","2025-01-23T18:57:25.906Z","","",16,30,true
1986,"a6d8e3jyondxswh3dxphx5ml","Freír","жарить ","2025-01-23T19:10:03.877Z","2025-01-23T19:10:07.710Z","","",16,30,true
1988,"a22fi61qcattrxigowoa8gug","Asar ","запекать / жарить (на гриле) ","2025-01-23T19:10:53.049Z","2025-05-25T21:49:04.137Z","","",16,30,true
1992,"s8km1061h6yupmycd4zs9o2v","Guisar","тушить  ","2025-01-23T19:12:25.997Z","2025-01-23T19:12:31.295Z","","",16,30,true
1994,"ft1sngho1pxm583ul65ia6uh","Saltear","обжаривать ","2025-01-23T19:13:09.752Z","2025-01-23T19:13:13.242Z","","",16,30,true
1996,"n2vz26bjxtq3shff6vy4s61j","Hornear","выпекать ","2025-01-23T19:13:55.540Z","2025-01-23T19:13:59.931Z","","",16,30,true
1998,"r7di1xv85f8del501f6p38b7","Rehogar","пассеровать ","2025-01-23T19:15:13.290Z","2025-01-23T19:16:56.084Z","","",16,30,true
2002,"qpkhstqnrzrfwzvp8arbp3v7","Marinar ","мариновать ","2025-01-23T19:17:38.443Z","2025-01-23T19:17:42.200Z","","",16,30,true
2004,"xuhrs9sa8p5avhxkhcdc8sx1","Deshidratar","сушить ","2025-01-23T19:18:18.924Z","2025-01-23T19:18:22.066Z","","",16,30,true
2008,"l7l0l0fm6lfosioi36rvfyq3","Brasear","томить ","2025-01-23T19:20:13.225Z","2025-05-26T16:54:58.015Z","","",16,30,true
2010,"fhwu8hxbi21ihnyxhpqqzvd7","Gratinar","запекать с корочкой ","2025-01-23T19:21:00.112Z","2025-01-23T19:21:03.355Z","","",16,30,true
2020,"dseespiict094relcuuxfwe5","Vino","Вино ","2025-01-23T19:25:04.821Z","2025-01-23T19:25:09.078Z","","",16,30,true
2022,"myjbtm5esrw4jdkk6xnz2v21","Sidra","Сидр ","2025-01-23T19:25:53.749Z","2025-01-23T19:25:56.926Z","","",16,30,true
2024,"ceo8begfmu7hp84v8zv8m4k3","Refresco","Газировка ","2025-01-23T19:26:42.004Z","2025-01-23T19:26:44.637Z","","",16,30,true
2030,"cek33oo0z0fqyu4qtm7l0o4v","Café","Кофе ","2025-01-23T19:28:54.153Z","2025-05-26T17:05:31.739Z","","",16,30,true
2036,"dhxbf3qf0xamxoijy7z3ozgk","Chocolate caliente","Горячий шоколад ","2025-01-23T19:31:24.850Z","2025-05-31T16:34:18.386Z","","",16,30,true
2038,"c23yveq7cg525foh2snzhrit","Limonada","Лимонад ","2025-01-23T19:32:17.430Z","2025-01-23T19:32:20.776Z","","",16,30,true
2044,"i28ojf3jzhhc6pm3rhrl6wil","Smoothie","Смузи","2025-01-23T19:34:53.518Z","2025-01-23T19:34:58.022Z","","",16,30,true
2046,"ygl1n6avciwzf803oh5rhk8z","I like","мне нравится","2025-01-24T14:56:45.709Z","2025-01-24T14:56:56.997Z","","",16,30,true
2048,"mn9w43ybh49377upcgeg0737"," I don't  like ","мне не нравится ","2025-01-24T14:58:56.491Z","2025-05-25T20:37:43.045Z","","",16,30,true
2050,"tfs4nsw8pv9wic0iw85qbd1r","I prefer"," я предпочитаю ","2025-01-24T14:59:53.595Z","2025-03-26T10:30:26.229Z","","",16,30,true
2052,"lw0z047qhs7lumxi2xia52ym","Walk ","гулять ","2025-01-24T15:01:12.521Z","2025-01-24T15:01:16.741Z","","",16,30,true
2054,"tm6qdypjv0xut5zyp53ilxyw","Have u ever tried......?","вы когда нибудь пробовали ","2025-01-24T15:02:09.272Z","2025-01-24T15:02:12.316Z","","",16,30,true
2056,"rz1esb5u21pv5co70cummc2q","What about u?","а ты? ","2025-01-24T15:02:55.276Z","2025-01-24T15:02:58.812Z","","",16,30,true
2060,"urrdpwl4kohzhln5a5dzlsx7","By the way","кстати ","2025-01-24T15:05:05.051Z","2025-05-26T17:04:45.216Z","","",16,30,true
2062,"we4o75s0hyze0dyf9ow00g5p","share","делить ","2025-01-24T15:05:52.336Z","2025-01-24T15:05:56.423Z","","",16,30,true
2064,"q3lg5p9zr04oozhzemeg5vrb","mixed","смешивать","2025-01-24T15:06:51.334Z","2025-01-24T15:06:55.846Z","","",16,30,true
2066,"b7zr2qwuow66tqvi18at6xvg","opportunity","возможность ","2025-01-24T15:07:36.164Z","2025-03-26T10:44:13.443Z","","",16,30,true
2068,"byu48dg47284hk5fuo4t483l","with ","с","2025-01-24T15:08:21.791Z","2025-01-24T15:08:25.347Z","","",16,30,true
2070,"b6a1jlz7iwsken76nj71ei3h","vacation","отпуск","2025-01-24T15:09:13.002Z","2025-01-24T15:09:17.323Z","","",16,30,true
2072,"ddv2adcn3tts4r7c1v00u41s","Can you repeat that, please?","Повторите, пожалуйста.  ","2025-01-24T15:10:03.108Z","2025-05-31T14:23:54.044Z","","",16,30,true
2074,"qkjfis2hdi6f7uf5lo0k4nzz","How much is it?","Сколько это стоит?  ","2025-01-24T15:10:53.708Z","2025-01-24T15:10:59.866Z","","",16,30,true
2076,"dheyz56x49wi01x1iu18llhr","Do u prefer...","Да","2025-01-24T15:12:30.886Z","2025-01-24T15:12:41.951Z","","",16,30,true
2078,"x4akwsiftjdtb2uuhb9o0qkz","Where is the bathroom?","Где находится туалет?  ","2025-01-24T15:13:34.839Z","2025-01-24T15:13:42.180Z","","",16,30,true
2080,"ujm679egaj2d4wj51w7b929l","I need help. ","Мне нужна помощь. ","2025-01-24T15:14:41.914Z","2025-01-24T15:14:58.298Z","","",16,30,true
2082,"rvhoc0ee9qw7hsaqekjwguur","Here you are ","вот держите, возьмите ","2025-01-24T15:15:58.581Z","2025-01-24T15:16:13.834Z","","",16,30,true
2084,"sa1lkk12ndew6k4uz5syvfxm","Where is the check-in counter?","Где стойка регистрации? ","2025-01-24T15:17:00.642Z","2025-01-24T15:17:15.235Z","","",16,30,true
2086,"y8khzbj3srujyw5omn07nq2z","I have a reservation","У меня есть бронь","2025-01-24T15:18:58.406Z","2025-01-24T15:19:07.314Z","","",16,30,true
2088,"lk717whzet9lwiw2x41459vw","I have","у меня есть ","2025-01-24T15:20:09.925Z","2025-01-24T15:20:17.059Z","","",16,30,true
2090,"bt3cd9ipv86zwd3tj0672olo","Flat","у меня есть машина ","2025-01-24T15:21:09.864Z","2025-01-24T15:21:19.474Z","","",16,30,true
2092,"cwfc25r2sk8nez6zy3muuhmf","ticket","билет ","2025-01-24T15:22:32.663Z","2025-01-24T15:22:46.876Z","","",16,30,true
2094,"tjxbauw0om70rvlmc8pdehag","I haven't","у меня нет ","2025-01-24T15:23:47.539Z","2025-01-24T15:24:00.788Z","","",16,30,true
2096,"b4zg31dcmg6gs81svbptlcxs","My","мой моя ","2025-01-24T15:26:06.876Z","2025-01-24T15:27:07.041Z","","",16,30,true
2098,"qvbqrykltb9rhyz26id2ifxf","dress ","платье ","2025-01-24T15:28:04.940Z","2025-01-24T15:28:59.732Z","","",16,30,true
2100,"d5cq68ds4szmygy9lkj7fx1r","towel","полотенца ","2025-01-24T15:30:29.236Z","2025-01-24T15:30:34.074Z","","",16,30,true
2102,"w6ufudduew66z4com9vfgmf1","my wife has a car "," у моей жены есть машина","2025-01-24T15:33:32.122Z","2025-01-24T15:33:37.271Z","","",16,30,true
2104,"eb83bvco29cajqqvg5ea4r9y","Have/has ","есть ,имеется","2025-01-24T15:35:15.597Z","2025-01-24T15:35:19.005Z","","",16,30,true
2106,"i1u0um4ft3jv6yjcyu1qp1qu","give me","дайте мне","2025-01-24T15:36:08.479Z","2025-01-24T15:36:12.403Z","","",16,30,true
2108,"x7u1cf9cbbrqrxls73m4g1qy","give us ","дайте нам","2025-01-24T15:37:20.404Z","2025-01-24T15:37:24.956Z","","",16,30,true
2116,"xdcu9w8gytrwzlow5boojcso","Fruta","Fruit","2025-01-24T15:46:30.519Z","2025-01-24T15:46:33.942Z","","",16,30,true
2120,"riwuaa5ux1dbvxm4tlyvtwta","Carne","Meat","2025-01-24T15:47:53.675Z","2025-05-31T16:09:33.679Z","","",16,30,true
2122,"a69baazfe8sycklx4g9gd4ie","Pollo","Chicken","2025-01-24T15:48:53.835Z","2025-01-24T15:48:57.099Z","","",16,30,true
2124,"vdfwyd6l60zjxxjspdb7xk9y","Arroz ","Rice","2025-01-24T15:49:37.572Z","2025-05-25T21:44:51.873Z","","",16,30,true
2135,"jebrijhcgilcha91v9kyn70n","Huevo ","Egg","2025-01-24T15:55:52.558Z","2025-01-24T15:55:56.322Z","","",16,30,true
2139,"ehqjfklfpgp8xaa04tbjr72c","Sal","Salt","2025-01-24T15:57:50.175Z","2025-01-24T15:57:53.535Z","","",16,30,true
2143,"e3yfsbk2az6ij7oimhyoelxy","Vino","Wine","2025-01-24T16:03:11.064Z","2025-01-24T16:03:14.548Z","","",16,30,true
2147,"hpb33dazslbsbhvrlbkuu4lv","Fruta","Fruit","2025-01-24T16:05:33.827Z","2025-01-24T16:05:37.399Z","","",16,30,true
2149,"tfp89iobl163rnafw0wflpff","Postre","Dessert","2025-01-24T16:06:28.896Z","2025-01-24T16:06:34.990Z","","",16,30,true
2151,"zjk6ae7paviap2ntp2rrq5u6","Tarta","Cake","2025-01-24T16:07:22.986Z","2025-01-24T16:07:26.620Z","","",16,30,true
2153,"hw54rhdm060atnryotdi7ijd","Helado ","Ice cream","2025-01-24T16:08:03.138Z","2025-01-24T16:08:06.056Z","","",16,30,true
2155,"z7wtugeh0f9io426t6rmcynw","Galletas","Cookies","2025-01-24T16:08:44.402Z","2025-01-24T16:08:47.480Z","","",16,30,true
2161,"o0r9hl4ixit99bnp9o6tefg2","Daily Routine","Ежедневная рутина","2025-01-25T09:22:36.892Z","2025-04-03T08:58:20.041Z","","",16,30,true
2163,"oyjzyb7iwct848g9fo7r9ijc","Wake up","Просыпаться","2025-01-25T09:23:57.217Z","2025-04-03T08:58:21.229Z","","",16,30,true
2165,"w03xmdcet14lc5wimcpehwi2","Get up","Вставать","2025-01-25T09:25:16.417Z","2025-04-03T08:58:22.652Z","","",16,30,true
2172,"osfy6egsd4dupk7dxwsrv32g","Wash my face","Умываться","2025-01-25T09:33:39.190Z","2025-04-03T08:58:23.865Z","","",16,30,true
2174,"a580d3ezn4l190e45vea09tg","Brush my teeth","Чистить зубы","2025-01-25T09:34:35.263Z","2025-05-26T17:00:14.698Z","","",16,30,true
2176,"vg1xpgx9zcy4kkgs4zx2a73g","Take a shower","Принимать душ ","2025-01-25T09:35:32.029Z","2025-04-03T08:58:26.459Z","","",16,30,true
2178,"nk713k1nw83a0mxd0syznk4v","Have breakfast","Завтракать","2025-01-25T09:36:20.052Z","2025-04-03T08:58:27.691Z","","",16,30,true
2180,"etehpfgkoxo6nglnucp1qgew","Get dressed","Одеваться","2025-01-25T09:37:07.207Z","2025-07-14T14:28:54.348Z","","",16,30,true
2182,"opaja1v7wfsxmw13v2qxb1iu","Do morning exercises","Делать зарядку","2025-01-25T09:37:53.175Z","2025-04-03T08:58:30.270Z","","",16,30,true
2184,"o46pb54ug7y8eatmicbn5e0u","Leave the house","Выходить из дома","2025-01-25T09:38:38.809Z","2025-04-03T08:58:31.531Z","","",16,30,true
2186,"fd3wj8ovl7fqh0aypvtdh2dl","Go to work/school","Ехать на работу/учёбу","2025-01-25T09:40:44.183Z","2025-04-03T08:58:32.813Z","","",16,30,true
2188,"sh4ym4glzucqmov92gaxq1ef","Work/Study","Работать/учиться","2025-01-25T09:41:59.702Z","2025-04-03T08:58:34.030Z","","",16,30,true
2190,"o0kcwnvpr7h1diqrxp593bm4","Have lunch","Обедать","2025-01-25T09:43:02.037Z","2025-04-03T08:58:35.252Z","","",16,30,true
2192,"zl7a94wdyq3oam54p7zj7zi4","Take a break","Отдыхать ","2025-01-25T09:44:02.186Z","2025-07-22T13:43:19.359Z","","",16,30,true
2194,"pmdqcey3rwo2onfwy9p2n7kq","Come back home","Возвращаться домой ","2025-01-25T09:48:54.189Z","2025-05-31T17:02:38.683Z","","",16,30,true
2196,"aujyur760nk1yjt323pq524e","Have dinner","Ужинать","2025-01-25T09:50:06.700Z","2025-04-03T08:58:39.119Z","","",16,30,true
2198,"bw07wyzh0yd0jxt9r68r5u56","Watch TV","Смотреть телевизор","2025-01-25T09:51:24.429Z","2025-04-03T08:58:40.351Z","","",16,30,true
2200,"yj8mw2g26eq8akd1t2hf2n4a","Read a book","Читать книгу","2025-01-25T09:52:38.674Z","2025-04-03T08:58:41.787Z","","",16,30,true
2202,"m2h5wr5arige0u9aaiv39byq","Cook food","Готовить еду","2025-01-25T09:53:32.100Z","2025-04-03T08:58:43.008Z","","",16,30,true
2204,"jbnyn3pp0f8axq7t4lis1s8k","Clean the house","Убирать в доме","2025-01-25T09:54:24.739Z","2025-05-31T16:39:58.661Z","","",16,30,true
