id,documentId,ru,es,createdAt,updatedAt,publishedAt,locale,fontSize,answerTime,correctAnswer
420,"o76epopehg6gh3ki56aifk56","el abrigo "," пальто","2025-04-23T05:53:46.809Z","2025-04-23T05:53:46.809Z","","",16,30,true
422,"ehpwxas77nt9pdnwj8gepj1s","el abrigo","шляпа","2025-04-23T05:55:09.608Z","2025-04-23T05:55:09.608Z","","",16,30,false
424,"c9ysdgqmy0ich350ra4vw37m","el traje "," костюм","2025-04-23T05:56:04.551Z","2025-04-23T05:56:04.551Z","","",16,30,true
426,"c4e4fgt7jcwevap4rgm9yoni","el traje","брюки","2025-04-23T05:57:09.253Z","2025-04-23T05:57:09.253Z","","",16,30,false
428,"od8w7bjzt83q5s7y23rraedd","el chándal "," спортивный костюм","2025-04-23T05:58:18.293Z","2025-04-23T05:58:18.293Z","","",16,30,true
430,"q351m7aymjxjepthao0dl8fq","el chándal ","сандали","2025-04-23T05:59:16.367Z","2025-04-23T05:59:16.367Z","","",16,30,false
432,"l6j7qopu0froatr7ygs8qx97","los vaqueros ","джинсы","2025-04-23T06:00:11.331Z","2025-04-23T06:00:11.331Z","","",16,30,true
434,"k6kngqsl6grgyf9gncpk3bhh","los vaqueros ","платье","2025-04-23T06:01:18.174Z","2025-04-23T06:01:18.174Z","","",16,30,false
436,"dq6nc7shlxi0fzbihfcj2u12","el calzado","Обувь ","2025-04-23T06:02:28.411Z","2025-04-23T06:02:28.411Z","","",16,30,true
438,"fh3opzxd946267cknopj3941","el calzado","одежда","2025-04-23T06:03:29.410Z","2025-04-23T06:03:29.410Z","","",16,30,false
440,"ql7rly56bwdtjxeatrxl6lb4","los zapatos ","туфли","2025-04-23T06:04:44.440Z","2025-04-23T06:04:44.440Z","","",16,30,true
442,"jftgvolillwylp90f8lqrs77","los zapatos — туфли","кеды","2025-04-23T06:06:24.594Z","2025-04-23T06:06:24.594Z","","",16,30,false
444,"bn58eg5yf9ny2d8tz5hce1sv","las sandalias "," сандалии","2025-04-23T06:21:48.156Z","2025-04-23T06:21:48.156Z","","",16,30,true
446,"fyao0iyvtb9vbu0jq1oq2e0w","las sandalias ","туфли","2025-04-23T06:23:31.369Z","2025-04-23T06:23:31.369Z","","",16,30,false
448,"rpi4anpp7iqmiu0cgmb6jbts","las botas "," сапоги","2025-04-23T06:24:40.255Z","2025-04-23T06:24:40.255Z","","",16,30,true
450,"hp3yixxegj5uyntrutcajx3m","las botas ","ботинки","2025-04-23T06:25:37.159Z","2025-04-23T06:25:37.159Z","","",16,30,false
452,"mmpc0mcx5mkgv0bnkg4t1zrk","las chanclas "," шлёпанцы","2025-04-23T06:36:57.027Z","2025-04-23T06:36:57.027Z","","",16,30,true
454,"wd8qj54t3bd7p6cwm7u0yi3i","las chanclas ","кеды","2025-04-23T06:38:05.606Z","2025-04-23T06:38:05.606Z","","",16,30,false
456,"ynwj8ezvdlo1sxvesovzqw15","los accesorios","Аксессуары ","2025-04-23T06:39:42.788Z","2025-04-23T06:39:42.788Z","","",16,30,true
458,"qtp2k9vvj7e3d5ras3zow899","los accesorios","ценности","2025-04-23T06:40:41.009Z","2025-04-23T06:40:41.009Z","","",16,30,false
460,"k1x95xmgarxc3hm950mmovei","el sombrero "," шляпа","2025-04-23T06:41:37.070Z","2025-04-23T06:41:37.070Z","","",16,30,true
462,"s39zl3vy1ygnghj75lybj07c","el sombrero ","панама","2025-04-23T06:42:27.219Z","2025-04-23T06:42:27.219Z","","",16,30,false
464,"loq2lu8ui45uc8gzjnazsemd","la gorra "," кепка","2025-04-23T06:43:26.502Z","2025-04-23T06:43:26.502Z","","",16,30,true
466,"vpf5il5bowqf7erbkvr86wk4","la gorra ","шляпа","2025-04-23T06:44:18.811Z","2025-04-23T06:44:18.811Z","","",16,30,false
468,"dqu3oi7838yn2vqinltvns3j","la bufanda "," шарф","2025-04-23T06:45:13.944Z","2025-04-23T06:45:13.944Z","","",16,30,true
470,"g6joeyke5me0dibt7t9d6dp4","la bufanda ","пальто","2025-04-23T06:47:50.373Z","2025-04-23T06:47:50.373Z","","",16,30,false
472,"cs9gmtdkafdxmaep0miporj3","los guantes "," перчатки","2025-04-23T07:02:40.767Z","2025-04-23T07:02:40.767Z","","",16,30,true
474,"n5wlflphv68gh8jj2uh7d2tl","los guantes ","колготки","2025-04-23T07:03:47.590Z","2025-04-23T07:03:47.590Z","","",16,30,false
476,"c0fwaznuexyy5z31e3g58bfy","las gafas de sol "," солнечные очки","2025-04-23T07:05:57.751Z","2025-04-23T07:05:57.751Z","","",16,30,true
478,"w82jbx9rzqmnej2pugbs317s","las gafas de sol ","веер","2025-04-23T07:07:06.523Z","2025-04-23T07:07:06.523Z","","",16,30,false
480,"lktywdgpz64jq2tlx5y9vary","el bolso ","сумка","2025-04-23T07:08:13.923Z","2025-04-23T07:08:13.923Z","","",16,30,true
482,"oo34ekzymtjp7vskuhfzx3li","el bolso","кепка","2025-04-23T07:09:27.786Z","2025-04-23T07:09:27.786Z","","",16,30,false
484,"i18h1sz2woueop9kbeo7xpez","el cinturón "," ремень","2025-04-23T07:10:23.540Z","2025-04-23T07:10:23.540Z","","",16,30,true
486,"lx29pjh5gl0yc7i4vn1d4vzk","el cinturón ","свитер","2025-04-23T07:11:17.662Z","2025-04-23T07:11:17.662Z","","",16,30,false
488,"cpnesqqhgnli4w6ootenc2ol","la ciudad","Город ","2025-04-23T07:14:22.524Z","2025-04-23T07:14:22.524Z","","",16,30,true
490,"dtaqgb2yymykp0xkyvdsolfz","la ciudad","туфли","2025-04-23T07:15:36.246Z","2025-04-23T07:15:36.246Z","","",16,30,false
492,"wwxod6qfsmux05ov83gb69rh","la calle "," улица","2025-04-23T07:16:46.235Z","2025-04-23T07:16:46.235Z","","",16,30,true
494,"yj32qhj81eid5ttr3c2vy9hv","la calle","кафе","2025-04-23T07:17:48.859Z","2025-04-23T07:17:48.859Z","","",16,30,false
496,"qlt1bhwhpagv278sr9ivfx3n","la avenida ","проспект","2025-04-23T07:18:58.090Z","2025-04-23T07:18:58.090Z","","",16,30,true
498,"upzr1y04eeszzla9viaq0w2d","la avenida ","улица","2025-04-23T07:19:49.723Z","2025-04-23T07:19:49.723Z","","",16,30,false
500,"fosmazk8lrc45t5g42x119wb"," la plaza ","площадь","2025-04-23T07:20:59.912Z","2025-04-23T07:20:59.912Z","","",16,30,true
502,"l99y84ik4mk7zazyde6w4p6p"," la plaza ","улица","2025-04-23T07:21:57.429Z","2025-04-23T07:21:57.429Z","","",16,30,false
504,"nqj5x57djzhddhi38xyoa1hj","el parque "," парк","2025-04-23T07:26:53.981Z","2025-04-23T07:26:53.981Z","","",16,30,true
506,"epf5lkik31t9pecmmsotvxtn","el parque ","площадь","2025-04-23T07:28:00.551Z","2025-04-23T07:28:00.551Z","","",16,30,false
508,"pcdoyes628ga5rrlswh6hziw"," el banco "," банк","2025-04-23T07:29:48.943Z","2025-04-23T07:29:48.943Z","","",16,30,true
510,"wv3sr1i749n8ayjkvgi64ckv"," el banco ","здания","2025-04-23T07:31:56.165Z","2025-04-23T07:31:56.165Z","","",16,30,false
512,"xko6phmnowr1ivpjov3ntlaz","la tienda "," магазин","2025-04-23T07:33:15.189Z","2025-04-23T07:33:15.189Z","","",16,30,true
514,"dzkkvt74hh4h9x761lesuzt3","la tienda ","кафе","2025-04-23T07:36:23.033Z","2025-04-23T07:36:23.033Z","","",16,30,false
516,"xgv54ky9s15mso4enlbi2kkk","  el supermercado "," супермаркет","2025-04-23T07:38:14.843Z","2025-04-23T07:38:14.843Z","","",16,30,true
518,"aq5tu0kyn5s4ldbim02xxe6l","  el supermercado ","магазин","2025-04-23T07:39:31.126Z","2025-04-23T07:39:31.126Z","","",16,30,false
520,"pc5igoypb6e5ss6lrrunbo1y","la farmacia ","аптека","2025-04-23T07:40:34.425Z","2025-04-23T07:40:34.425Z","","",16,30,true
522,"l65sgkwrt1dvqc7fo0rwdrmt","la farmacia","cупермаркет","2025-04-23T07:41:34.749Z","2025-04-23T07:41:34.749Z","","",16,30,false
524,"aiqtf6ir3lcsqgfaep88talt","el hospital "," больница","2025-04-23T07:46:07.559Z","2025-04-23T07:46:07.559Z","","",16,30,true
526,"bu3d5yu5imydzzdqoez12k4x","el hospital ","музей","2025-04-23T07:47:26.635Z","2025-04-23T07:47:26.635Z","","",16,30,false
528,"ce1xke1g616r5q1xsgku3q2a"," la escuela "," школа","2025-04-23T07:48:16.360Z","2025-04-23T07:48:16.360Z","","",16,30,true
530,"ilw9oahlxwejdyaf45ipc78g"," la escuela ","больница","2025-04-23T07:49:13.549Z","2025-04-23T07:49:13.549Z","","",16,30,false
532,"prkwizfp7cq0k8yfjdcahs10","la universidad "," университет","2025-04-23T07:50:30.330Z","2025-04-23T07:50:30.330Z","","",16,30,true
534,"grcy1rcaj6y1j3xzikq0swsc","la universidad ","госпиталь","2025-04-23T07:51:23.774Z","2025-04-23T07:51:23.774Z","","",16,30,false
536,"gxh5v9c12lrdi17h26r0dt5h","la estación "," станция","2025-04-23T07:52:25.359Z","2025-04-23T07:52:25.359Z","","",16,30,true
538,"fxsqgqe03biu3ff4u2ibu9h3","la estación ","поездка","2025-04-23T07:53:36.038Z","2025-04-23T07:53:36.038Z","","",16,30,false
540,"nsid1pacajvq7sn5xiy8nju7"," el metro "," метро","2025-04-23T07:54:38.015Z","2025-04-23T07:54:38.015Z","","",16,30,true
542,"oag3hftt8ykglbdgmpif3cet"," el metro ","тунель","2025-04-23T07:55:37.885Z","2025-04-23T07:55:37.885Z","","",16,30,false
544,"e199k09avxbf6a13qdk42kxr","el autobús "," автобус","2025-04-23T07:56:54.135Z","2025-04-23T07:56:54.135Z","","",16,30,true
546,"ftqif7akm71gh7k2pms6rjej","el autobús ","остановка","2025-04-23T07:57:58.606Z","2025-04-23T07:57:58.606Z","","",16,30,false
548,"iiiwnrs9c16hl0584a3rxdy6","el tren ","поезд","2025-04-23T07:59:02.612Z","2025-04-23T07:59:02.612Z","","",16,30,true
550,"l5ecokupt6sl1vif9zy3fafm","el tren ","трамвай","2025-04-23T08:00:17.044Z","2025-04-23T08:00:17.044Z","","",16,30,false
552,"r726hcnzocyb4exjv5xlvoxo","el taxi ","такси","2025-04-23T08:12:06.949Z","2025-04-23T08:12:06.949Z","","",16,30,true
554,"eyvlpzbvfkuh2w0sbze2twku","el taxi — такси","машина","2025-04-23T08:17:39.950Z","2025-04-23T08:17:39.950Z","","",16,30,false
556,"acurgiqsh0430fpqpe0cqrj6"," el coche "," машина","2025-04-23T08:26:40.883Z","2025-04-23T08:26:40.883Z","","",16,30,true
558,"y83tq41y77uovdhxippliz7g"," el coche ","печенье","2025-04-23T08:27:38.590Z","2025-04-23T08:27:38.590Z","","",16,30,false
560,"ebjhyxayqb07s0e6ckpxeyzd","el semáforo "," светофор","2025-04-23T08:28:45.818Z","2025-04-23T08:28:45.818Z","","",16,30,true
562,"yo7sdp9t3ouihuteem5ghb7x","el semáforo ","разметка","2025-04-23T08:29:36.501Z","2025-04-23T08:29:36.501Z","","",16,30,false
564,"vtmumvr17s3fictl7ihgj6dg","el paso de peatones "," пешеходный переход","2025-04-23T08:30:55.785Z","2025-04-23T08:30:55.785Z","","",16,30,true
566,"eke13bfurrwojo7zyaes46gy","el paso de peatones ","метро","2025-04-23T08:31:55.472Z","2025-04-23T08:31:55.472Z","","",16,30,false
568,"cs5lovpvogv2no6qx3pnxoge","el edificio "," здание","2025-04-23T08:45:24.439Z","2025-04-23T08:45:24.439Z","","",16,30,true
570,"es8w16n4crdfbhmp0fsqbsjf","el edificio ","больница","2025-04-23T08:46:13.777Z","2025-04-23T08:46:13.777Z","","",16,30,false
572,"vh7xuahqkr1arckbtgcdrtbu","el museo "," музей","2025-04-23T08:47:58.410Z","2025-04-23T08:47:58.410Z","","",16,30,true
574,"qaugl3yieq91rtjgpafmsgic","el museo ","музыка","2025-04-23T08:49:57.276Z","2025-04-23T08:49:57.276Z","","",16,30,false
576,"bqbixf21zbzpoymmr3x06s9d","el cine "," кино","2025-04-23T11:50:38.196Z","2025-04-23T11:50:38.196Z","","",16,30,true
578,"w3q98epuqnqz1boiv7s89a50","el cine ","цирк","2025-04-23T11:51:40.312Z","2025-04-23T11:51:40.312Z","","",16,30,false
580,"kla3qcg9xf126bdrv5osa8uo","el teatro ","театр","2025-04-23T11:53:34.708Z","2025-04-23T11:53:34.708Z","","",16,30,true
582,"orohurpbamg2g1gh0xo47l14","el teatro ","кино","2025-04-23T11:54:24.519Z","2025-04-23T11:54:24.519Z","","",16,30,false
584,"xqyqhiwb4xkj4enwqqep05tf","la iglesia"," церковь","2025-04-23T11:57:31.407Z","2025-04-23T11:57:31.407Z","","",16,30,true
586,"j6rxitlz88nhkmycorzlsf2i","la iglesia ","кинотеатр","2025-04-23T11:58:38.725Z","2025-04-23T11:58:38.725Z","","",16,30,false
588,"tbp2dpqmd58quk3ety6esi5s","la iglesia "," церковь","2025-04-23T12:06:01.848Z","2025-04-23T12:06:01.848Z","","",16,30,true
590,"j35w761mp3wvg2apubfusvdx","la catedral "," собор","2025-04-23T12:08:05.100Z","2025-04-23T12:08:05.100Z","","",16,30,true
592,"nf2frtu7azjmyo6zmhb2nkap","la catedral ","церковь","2025-04-23T12:09:02.318Z","2025-04-23T12:09:02.318Z","","",16,30,false
594,"xeg47uc2qdbdfcpkn83p2l7l","el mercado ","рынок","2025-04-23T12:10:34.276Z","2025-04-23T12:10:34.276Z","","",16,30,true
596,"mt9f65ssn3w6tvdaebz0yzth","el mercado ","площадь","2025-04-23T12:14:32.319Z","2025-04-23T12:14:32.319Z","","",16,30,false
598,"wdhmqrh6s03tbmlrbvw0oiad"," la comisaría "," полицейский участок","2025-04-23T12:16:06.480Z","2025-04-23T12:16:06.480Z","","",16,30,true
600,"kpv819n900691vp5xqqcus67"," la comisaría — полицейский участок","комисар","2025-04-23T12:17:30.341Z","2025-04-23T12:17:30.341Z","","",16,30,false
602,"zcbu69l43voqf0yn6g27e3w4","el ayuntamiento "," мэрия","2025-04-23T12:18:31.746Z","2025-04-23T12:18:31.746Z","","",16,30,true
604,"kerhshftgdlyk60e9auhac7f","el ayuntamiento ","клиника","2025-04-23T12:19:46.096Z","2025-04-23T12:19:46.096Z","","",16,30,false
606,"ui2c5hw04mswrjnp6pjzy77f","la biblioteca "," библиотека","2025-04-23T12:20:52.395Z","2025-04-23T12:20:52.395Z","","",16,30,true
608,"ibb3zbtxwxom9gfx3323v059"," библиотека","la biblioteca ","2025-04-23T12:31:30.225Z","2025-04-23T12:31:30.225Z","","",16,30,false
610,"z8np1zjtsk4fbxie4879orp1","церковь","la biblioteca ","2025-04-23T12:32:54.923Z","2025-04-23T12:32:54.923Z","","",16,30,false
612,"zl9g5np5os69npejd9iqfre7"," офис"," la oficina ","2025-04-23T12:34:10.333Z","2025-04-23T12:34:10.333Z","","",16,30,true
614,"bj0ywqwc78icgsb6f8xmku0d","полицейский"," la oficina ","2025-04-23T12:35:39.522Z","2025-04-23T12:35:39.522Z","","",16,30,false
616,"jnfx3rbt17yhwdikmqj5rc9v"," заправка","la gasolinera ","2025-04-23T12:36:54.708Z","2025-04-23T12:36:54.708Z","","",16,30,false
618,"hsw62o8hvpgw8jr92yzof7vn","улица","la gasolinera ","2025-04-23T12:39:17.398Z","2025-04-23T12:39:17.398Z","","",16,30,false
620,"mwllxy2zb66os41xhjqiv59c","отель","el hotel ","2025-04-23T12:42:20.763Z","2025-04-23T12:42:20.763Z","","",16,30,true
622,"mxy917v0f916grsm2nvafdev","гостиница","el hotel  ","2025-04-23T12:43:38.945Z","2025-04-23T12:43:38.945Z","","",16,30,false
624,"ddoxg8i1by8ersofboov40xc","ресторан","el restaurante ","2025-04-23T12:45:04.087Z","2025-04-23T12:45:04.087Z","","",16,30,true
626,"qx3vidkgd6nxhtn83e97edm6","кафе","el restaurante ","2025-04-23T12:46:20.827Z","2025-04-23T12:46:20.827Z","","",16,30,true
628,"dhvh3pa64baeoiam82vwrgp6"," бар","el bar ","2025-04-23T12:48:16.978Z","2025-04-23T12:48:16.978Z","","",16,30,true
630,"jpjfmbsk3zx3z54knms30hmb","кафе","el bar ","2025-04-23T12:49:47.413Z","2025-04-23T12:49:47.413Z","","",16,30,false
632,"qyas3u9ltul9f8ah6wgip32o"," кафе","el café ","2025-04-23T12:51:38.128Z","2025-04-23T12:51:38.128Z","","",16,30,true
634,"puexp97p7nqlf19zehwwxi86","столовая","el café ","2025-04-23T12:53:50.099Z","2025-04-23T12:53:50.099Z","","",16,30,false
636,"upkmtvrow8msz0k6iivkkrea","булочная","la panadería","2025-04-23T12:55:46.469Z","2025-04-23T12:55:46.469Z","","",16,30,true
638,"u6l6rmzdqy5egrh251i1fn07","ресторан","la panadería ","2025-04-23T12:57:00.559Z","2025-04-23T12:57:00.559Z","","",16,30,false
640,"f08m5otbwxz7f0kg618a2kos","мясная лавка","la carnicería","2025-04-23T13:00:51.311Z","2025-04-23T13:00:51.311Z","","",16,30,true
642,"bqlhpuwicc895vavhxh0mm57","магазин","la carnicería","2025-04-23T13:01:49.858Z","2025-04-23T13:01:49.858Z","","",16,30,false
644,"s6qgw2yryzpxsa07m1d4714s","фруктовая лавка","la frutería","2025-04-23T13:03:21.486Z","2025-04-23T13:03:21.486Z","","",16,30,true
646,"kypyrgt71lsdx8ejtli5mysj","фруктовый","la frutería ","2025-04-23T13:04:06.876Z","2025-04-23T13:04:06.876Z","","",16,30,false
648,"xvtw17jvblerly0bwc69zvu4","обувной магазин","la zapatería","2025-04-23T13:04:52.982Z","2025-04-23T13:04:52.982Z","","",16,30,true
650,"x4cnotez4m2p0a9ixv8nttrr","магазин одежды","la zapatería","2025-04-23T13:06:13.472Z","2025-04-23T13:06:13.472Z","","",16,30,false
652,"jx2g7fsnehol42b4j80rn07v","книжный магазин","la librería","2025-04-23T13:07:38.540Z","2025-04-23T13:07:38.540Z","","",16,30,true
654,"hg1507jbfzl0mcis4nebcpns","книга","la librería","2025-04-23T13:08:23.705Z","2025-04-23T13:08:23.705Z","","",16,30,false
656,"gtu6jhgqpotepo2n902qklt6","торговый центр","el centro comercial","2025-04-23T13:09:07.867Z","2025-04-23T13:09:07.867Z","","",16,30,true
658,"mjlemjaclthgkb6b2sarcnkg","супермаркет","el centro comercial ","2025-04-23T13:09:50.772Z","2025-04-23T13:09:50.772Z","","",16,30,false
660,"y2zd54rcxwpdc3qcvh5rl32s"," аэропорт","el aeropuerto","2025-04-23T13:10:38.291Z","2025-04-23T13:10:38.291Z","","",16,30,true
662,"yqui448y3ocjj4bb29dgb32v","автомобильная стоянка","el aeropuerto ","2025-04-23T13:11:29.740Z","2025-04-23T13:11:29.740Z","","",16,30,false
664,"xz0zjum1lciwmtwitqfgsyjv","пожарная станция","la estación de bomberos","2025-04-23T13:12:11.287Z","2025-04-23T13:12:11.287Z","","",16,30,true
666,"ek76rwifxg8sou4jhjwi1t6v","пожарная машина","la estación de bomberos","2025-04-23T13:13:02.678Z","2025-04-23T13:13:02.678Z","","",16,30,false
668,"m3ft9zbxj6iozl9zbs1kntl6","река","el río","2025-04-23T13:13:42.392Z","2025-04-23T13:13:42.392Z","","",16,30,true
670,"kfmmkj6rz0hmg59jzsrfy9wj","мост","el río","2025-04-23T13:14:24.652Z","2025-04-23T13:14:24.652Z","","",16,30,false
672,"efir9jjpyw6k2v9kas5mufoo","мост","el puente","2025-04-23T13:15:57.890Z","2025-04-23T13:15:57.890Z","","",16,30,true
674,"sztejhjyhwnfn2z03gtkwh13","река","el puente","2025-04-23T13:17:04.195Z","2025-04-23T13:17:04.195Z","","",16,30,false
676,"kef3dthmujn0oh6u3me3piyv","круговое движение","a rotonda","2025-04-23T13:18:13.597Z","2025-04-23T13:18:13.597Z","","",16,30,true
678,"mtb5324kgoiyg5fodz4xg3w7","трасса","a rotonda","2025-04-23T13:19:29.477Z","2025-04-23T13:19:29.477Z","","",16,30,false
680,"aku2sc1b2nalcaeow7ylqk1u","карта","el mapa","2025-04-23T13:20:42.463Z","2025-04-23T13:20:42.463Z","","",16,30,true
682,"f9cjhsmb8c6rfqzxhwqhnjz2","дорога","el mapa","2025-04-23T13:21:42.159Z","2025-04-23T13:21:42.159Z","","",16,30,false
684,"d1y5wfa6algi2vysm8n8abyj","район","el barrio","2025-04-23T13:22:30.639Z","2025-04-23T13:22:30.639Z","","",16,30,true
686,"z1yfqmhjtl220jgmxg9al3nz","квартал","el barrio","2025-04-23T13:23:18.503Z","2025-04-23T13:23:18.503Z","","",16,30,false
688,"lqygagscume0awubl8bx2xir","знак","la señal","2025-04-23T13:24:28.779Z","2025-04-23T13:24:28.779Z","","",16,30,true
690,"vtgj5exzwm6mfbbswtlwav1x","сигнал","la señal","2025-04-23T13:25:20.164Z","2025-04-23T13:25:20.164Z","","",16,30,false
692,"kft5vev7sjnxe3j44mnyxkz8","остановка","la parada","2025-04-23T13:26:13.916Z","2025-04-23T13:26:13.916Z","","",16,30,true
694,"w4uz0m7ma5cfc6n2u18tm9xm","парад","la parada","2025-04-23T13:26:50.237Z","2025-04-23T13:26:50.237Z","","",16,30,false
696,"gz8qeec0mseqy9ensoedz8xx"," хлеб","el pan","2025-04-23T13:27:53.405Z","2025-04-23T13:27:53.405Z","","",16,30,true
698,"bwtp63x44uszdt9mpitv38yw","колбаса","el pan","2025-04-23T13:28:25.421Z","2025-04-23T13:28:25.421Z","","",16,30,false
700,"xb6rbeu1oxibc3atbzrehxne","рис","el arroz","2025-04-23T13:29:14.183Z","2025-04-23T13:29:14.183Z","","",16,30,true
702,"ko74rhu71xidrwc0fqk0ey1p","крупа","el arroz","2025-04-23T13:29:54.099Z","2025-04-23T13:29:54.099Z","","",16,30,false
704,"nxldz6q0hyrxzg0z1a2koc32"," макароны","la pasta","2025-04-23T13:30:57.436Z","2025-04-23T13:30:57.436Z","","",16,30,true
706,"ljrtqegmlzsp5ch1qtol6x9m","хлеб","la pasta","2025-04-23T13:31:29.480Z","2025-04-23T13:31:29.480Z","","",16,30,false
708,"d50841emths9e9jf2snezt99","соль","la sal","2025-04-23T13:32:24.897Z","2025-04-23T13:32:24.897Z","","",16,30,true
710,"lbq5qzz6818xpalqakbf4nlr","сахар","la sal","2025-04-23T13:33:23.215Z","2025-04-23T13:33:23.215Z","","",16,30,false
712,"yuv9wncdt7kt06kn68np3bvl","сахар","el azúcar","2025-04-23T13:34:42.367Z","2025-04-23T13:34:42.367Z","","",16,30,true
714,"u9p8zqlipxlhjwoi0j0qce08","специи","el azúcar","2025-04-23T13:35:21.861Z","2025-04-23T13:35:21.861Z","","",16,30,false
716,"bjp3degh7fkzq1156sg9pt5u","масло","el aceite","2025-04-23T13:36:39.985Z","2025-04-23T13:36:39.985Z","","",16,30,true
718,"if3q3waj6oibbjm5rm0dvk43","орехи","el aceite ","2025-04-23T13:37:15.394Z","2025-04-23T13:37:15.394Z","","",16,30,false
720,"ynd31bb73lf7hc5suzvgxdyg"," сливочное масло","la mantequilla","2025-04-23T13:37:56.291Z","2025-04-23T13:37:56.291Z","","",16,30,true
722,"rszmruxktpx3f4hmlgamhbsh","масло","la mantequilla","2025-04-23T13:38:46.202Z","2025-04-23T13:38:46.202Z","","",16,30,false
724,"sh4cfkj2o25ff97noxw6vysq"," сыр","el queso ","2025-04-23T13:39:35.975Z","2025-04-23T13:39:35.975Z","","",16,30,true
726,"g0d3e4ggtwbuoa1m5p7nfrqx","масло","el queso ","2025-04-23T13:40:52.358Z","2025-04-23T13:40:52.358Z","","",16,30,false
728,"z2e2w7oh0dve6uyuw0vjeepe","хамон","el jamón","2025-04-23T13:41:43.104Z","2025-04-23T13:41:43.104Z","","",16,30,true
730,"ehvoqsw8gqsa5vfd1w2z3zfi","суп","el jamón","2025-04-23T13:42:17.720Z","2025-04-23T13:42:17.720Z","","",16,30,false
732,"eq6n63kx7tr4zvod5ds7m3i5","чорисо","el chorizo","2025-04-23T13:43:30.121Z","2025-04-23T13:43:30.121Z","","",16,30,true
734,"iswra7s0wehljmit1089mgyp","блюдо","el chorizo","2025-04-23T13:44:02.034Z","2025-04-23T13:44:02.034Z","","",16,30,false
736,"z5s4479h04ahch4ckxa2101y"," курица","el pollo ","2025-04-23T13:44:53.154Z","2025-04-23T13:44:53.154Z","","",16,30,true
738,"hz0omzkpxvdfn8uywxbbteli","обед","el pollo","2025-04-23T13:45:40.193Z","2025-04-23T13:45:40.193Z","","",16,30,false
740,"iz0et5pzzh9mo5c8pd4vi3gm","мясо","la carne","2025-04-23T13:46:45.635Z","2025-04-23T13:46:45.635Z","","",16,30,true
742,"xgmbufr9878fpu2zh9yes216","рыба","la carne ","2025-04-23T13:47:22.189Z","2025-04-23T13:47:22.189Z","","",16,30,false
744,"ldjvye1bs3puv4zec5wmczir","рыба","el pescado","2025-04-23T13:48:04.632Z","2025-04-23T13:48:04.632Z","","",16,30,true
746,"x68793aemrrq8fbaibk9wr8b","мясо","el pescado ","2025-04-23T13:48:46.519Z","2025-04-23T13:48:46.519Z","","",16,30,false
748,"ui0gcoaa7ajx0gyael1w4xvy","морепродукты","los mariscos","2025-04-23T13:49:30.385Z","2025-04-23T13:49:30.385Z","","",16,30,true
750,"tvub4fa145c8mvymr05e3usp","краб","los mariscos ","2025-04-23T13:53:46.284Z","2025-04-23T13:53:46.284Z","","",16,30,false
752,"ymzt566sxev629xg54lk9uwb","яйца","los huevos ","2025-04-23T13:54:36.279Z","2025-04-23T13:54:36.279Z","","",16,30,true
754,"c1cf6xtlyvjmg27yvuhifnjo","яблоки","los huevos ","2025-04-23T13:55:31.982Z","2025-04-23T13:55:31.982Z","","",16,30,false
756,"cpowp5x0rb910okoleek4sxf","молоко","la leche ","2025-04-23T13:56:36.028Z","2025-04-23T13:56:36.028Z","","",16,30,true
760,"hnvzbr4vmmeow505al1jm9r7","йогурт","el yogur","2025-04-23T14:02:02.617Z","2025-04-23T14:02:02.617Z","","",16,30,true
762,"xkqsiovbqm767nhthbr941zs","молоко","el yogur","2025-04-23T14:02:47.522Z","2025-04-23T14:02:47.522Z","","",16,30,false
764,"cfyl8de6yl4xqyni25c6v18b"," сливки","la nata","2025-04-23T14:03:51.805Z","2025-04-23T14:03:51.805Z","","",16,30,true
766,"omt3ws61fhcyhwjtxgphsgsf","кофе","la nata ","2025-04-23T14:04:34.977Z","2025-04-23T14:04:34.977Z","","",16,30,false
768,"p1tj3w22iifdefpco4tgskw4","сок","el zumo ","2025-04-23T14:05:26.021Z","2025-04-23T14:05:26.021Z","","",16,30,true
770,"tr3zwyp9mlrpi7e8ecrrqp7d","вода","el zumo ","2025-04-23T14:06:13.995Z","2025-04-23T14:06:13.995Z","","",16,30,false
772,"le8zmykujbbmmrz1nn8mip6c"," пиво","la cerveza ","2025-04-23T14:07:03.520Z","2025-04-23T14:07:03.520Z","","",16,30,true
774,"wjf41okjpn1ubjdrwvh0yb32","водка","la cerveza","2025-04-23T14:07:40.390Z","2025-04-23T14:07:40.390Z","","",16,30,false
776,"p2b7ab3gu4z6qjk2gwqqbvdz","вино","el vino","2025-04-23T14:08:24.896Z","2025-04-23T14:08:24.896Z","","",16,30,true
778,"zmvktyyeaqdn2ztmspiscav1","пиво","el vino","2025-04-23T14:09:13.591Z","2025-04-23T14:09:13.591Z","","",16,30,false
780,"rgq30wrhilrty9jorjxhrkdo","кофе","el café ","2025-04-23T14:09:57.331Z","2025-04-23T14:09:57.331Z","","",16,30,true
782,"veukq4td3z4yifr3ykm9hy57","кофе","el café ","2025-04-23T14:09:59.997Z","2025-04-23T14:09:59.997Z","","",16,30,true
784,"tixz8xwlhzgggylz0eaxbva7","кофейня","el café ","2025-04-23T14:10:49.379Z","2025-04-23T14:10:49.379Z","","",16,30,false
