id,documentId,it,ru,fontSize,correctAnswer,answerTime,createdAt,updatedAt,publishedAt,locale
487,"s4l3d57ds2yup4u2at0istf7","gli spaghetti ","спагетти (макароны)",16,true,30,"2025-04-29T13:13:38.149Z","2025-04-29T13:13:38.149Z","",""
489,"xhecet8g13ushx6gmid1qtkp","gli spaghetti ","лапша",16,false,30,"2025-04-29T13:14:35.265Z","2025-04-29T13:14:35.265Z","",""
491,"ztw3p6pwatieic0lcaj9p8gr","la matita "," карандаш",16,true,30,"2025-04-29T13:15:57.045Z","2025-04-29T13:15:57.045Z","",""
493,"jyuo2t79r48r22bpfibtzgc6","la matita","пенал",16,false,30,"2025-04-29T13:17:20.290Z","2025-04-29T13:17:20.290Z","",""
495,"kff58e54yrenatph4ilgeecx","le matite","пеналы",16,false,30,"2025-04-29T13:18:44.760Z","2025-04-29T13:18:44.760Z","",""
497,"r16fe4i672n3a70mvx6jpvvg","la casa "," дом",16,true,30,"2025-04-29T13:19:56.686Z","2025-04-29T13:19:56.686Z","",""
499,"b8te41ia1xd5ykec4ie118nx","la casa ","комната",16,false,30,"2025-04-29T13:21:36.096Z","2025-04-29T13:21:36.096Z","",""
501,"a74rzyp8udrjo2d50xipzkd7","le case ","комнаты",16,false,30,"2025-04-29T13:23:02.383Z","2025-04-29T13:23:02.383Z","",""
503,"heg81u3eh9jcoo63usqdzvk5","l’errore "," ошибка",16,true,30,"2025-04-29T13:24:09.783Z","2025-04-29T13:24:09.783Z","",""
505,"f4hetaos4bk23r8d319vl2m7","l’errore ","неудача ",16,false,30,"2025-04-29T13:25:15.965Z","2025-04-29T13:25:15.965Z","",""
507,"rfjbmhapbukfb6f9x2tgukjc","gli errori "," ошибки",16,true,30,"2025-04-29T13:26:26.358Z","2025-04-29T13:26:26.358Z","",""
509,"ryyqni7nd7o2fpye7kfkc6nm","gli errori ","неудачи",16,false,30,"2025-04-29T13:27:25.526Z","2025-04-29T13:27:25.526Z","",""
511,"n5v204bmwziionn1hkg0v6dx","l’aula "," аудитория, классная комната",16,true,30,"2025-04-29T13:29:43.025Z","2025-04-29T13:29:43.025Z","",""
513,"lbdi4caqop60gtktd1sbpwre","l’aula ","помещение",16,false,30,"2025-04-29T13:30:49.200Z","2025-04-29T13:30:49.200Z","",""
515,"wq701crvqe2dh41vlwpr9n02","le aule ","аудитории, классные комнаты",16,true,30,"2025-04-29T13:32:28.411Z","2025-04-29T13:32:28.411Z","",""
517,"h93p100m0vqr7lwmj4o5s6mw","le aule ","помещения",16,false,30,"2025-04-29T13:34:06.952Z","2025-04-29T13:34:06.952Z","",""
519,"x56bcgwqxvi0v4hx64ql7wux","un aereo "," самолёт",16,true,30,"2025-04-29T13:36:06.431Z","2025-04-29T13:36:06.431Z","",""
521,"o790qq8refdy0nz51jck86ng","un aereo ","аэроплан",16,false,30,"2025-04-29T13:37:06.997Z","2025-04-29T13:37:06.997Z","",""
523,"pholppn2w3mjb4ml84nqjfkg","un treno "," поезд",16,true,30,"2025-04-29T13:38:18.274Z","2025-04-29T13:38:18.274Z","",""
525,"skk23khmi5m6ours08b76uzx","un treno — поезд","вагон",16,false,30,"2025-04-29T13:39:13.830Z","2025-04-29T13:39:13.830Z","",""
527,"q6jms042y4pzamw1oondke0n","uno zaino ","рюкзак",16,true,30,"2025-04-29T13:40:34.050Z","2025-04-29T13:40:34.050Z","",""
531,"se1ic73aj7n22tim9q3qjm30","uno zaino ","сумка",16,"",30,"2025-04-29T13:42:01.931Z","2025-04-29T13:42:01.931Z","",""
533,"szg4730inrsov108ipxvr83f","uno scoiattolo "," белка",16,true,30,"2025-04-29T13:47:22.788Z","2025-04-29T13:47:22.788Z","",""
535,"hmds41cqd5infzeimsgnqffk","uno scoiattolo","кот",16,false,30,"2025-04-29T13:48:20.988Z","2025-04-29T13:48:20.988Z","",""
537,"ow2go9photfj0tq1p1jctr7s","una palla ","мяч",16,true,30,"2025-04-29T13:49:55.232Z","2025-04-29T13:49:55.232Z","",""
539,"aoduedelajie7dbexi8r2dsu","una palla ","обруч",16,false,30,"2025-04-29T13:51:05.830Z","2025-04-29T13:51:05.830Z","",""
541,"dpkd8naqnqnq3ftj465jk6d5","una scena "," сцена",16,true,30,"2025-04-29T13:52:23.355Z","2025-04-29T13:52:23.355Z","",""
543,"ppabl3g51s1z5alg60mk8kc0","una scena ","театр",16,false,30,"2025-04-29T13:53:32.293Z","2025-04-29T13:53:32.293Z","",""
545,"b3ipi8ickpfbx1rtiogq249r","un’isola "," остров",16,true,30,"2025-04-29T13:55:17.882Z","2025-04-29T13:55:17.882Z","",""
547,"uxwtib2typkyefupge36ojon","un’isola ","берег",16,false,30,"2025-04-29T13:57:06.876Z","2025-04-29T13:57:06.876Z","",""
549,"cv04vo01u03cn9cg2adfh8tt","un’automobile "," автомобиль",16,true,30,"2025-04-29T13:58:08.186Z","2025-04-29T13:58:08.186Z","",""
551,"aki7m4ks1nwbf4h4qusm1tsi","un’automobile ","машина",16,false,30,"2025-04-29T13:59:58.989Z","2025-04-29T13:59:58.989Z","",""
557,"waps75nmz82xjzvdaeho0q4w","Cappotto","пальто",16,true,30,"2025-07-07T12:34:19.744Z","2025-07-07T13:33:07.385Z","",""
559,"kgjb7hm0aenwd6xqj95d56sl","Giacca","куртка",16,true,30,"2025-07-07T12:34:55.333Z","2025-07-07T13:33:39.887Z","",""
561,"ajvgili45yhff1j9rnisso7q","Giacca","шоколадка",16,false,30,"2025-07-07T12:35:22.343Z","2025-07-07T13:33:48.294Z","",""
563,"uby5j51mxulfquqmo6keiqnx","Impermeabile","плащ",16,true,30,"2025-07-07T12:35:58.779Z","2025-07-07T13:34:29.120Z","",""
565,"eg66c0lfi8pyv5nbil87vki4","Impermeabile","диван",16,false,30,"2025-07-07T12:36:16.767Z","2025-07-07T13:34:36.230Z","",""
567,"rmvizyqlhfufo2hdtjb5q4x5","Giacca a vento","ветровка",16,true,30,"2025-07-07T12:37:26.226Z","2025-07-07T13:35:17.778Z","",""
569,"e5lcvdr89ixw2m6ck8tqtxxo","Giacca a vento","коробка",16,false,30,"2025-07-07T12:37:40.371Z","2025-07-07T13:35:33.525Z","",""
571,"uim3gegymyeva7j48llhvo9g","Trench","Тренчкот",16,true,30,"2025-07-07T12:39:13.232Z","2025-07-07T13:36:47.452Z","",""
573,"t6jvhwlsvn2rnhqujmkio4a3","Trench","Факел",16,false,30,"2025-07-07T12:39:31.677Z","2025-07-07T13:37:11.735Z","",""
575,"juwgnw8ajgncadbujgan8wqc","Maglietta","Футболка",16,true,30,"2025-07-07T12:39:57.950Z","2025-07-07T13:37:55.160Z","",""
577,"x90e40y189nek8tnt6wscoha","Maglietta","Камера",16,false,30,"2025-07-07T12:41:26.858Z","2025-07-07T13:38:10.181Z","",""
579,"q1qe1nbz01tnyjfum8aghaqx","Camicia","Рубашка",16,true,30,"2025-07-07T13:26:24.373Z","2025-07-13T12:10:05.118Z","",""
581,"u1rhrck2o29etl009rpi8ks1","Camicia","Рубашка",16,false,30,"2025-07-07T13:27:02.863Z","2025-07-07T13:38:52.470Z","",""
583,"qejbu4yopd3co3gxs5ke83tj","Maglione","Свитер",16,true,30,"2025-07-07T13:27:57.204Z","2025-07-07T13:40:17.368Z","",""
585,"fu7uyzb0vskz3ctjwmsq6ikg","Maglione","Костюм",16,false,30,"2025-07-07T13:28:10.505Z","2025-07-07T13:40:30.488Z","",""
591,"tb8ynlfn8ri4u209pxoe1mlr","Sudadera con capucha","Толстовка с капюшоном",16,true,30,"2025-07-07T13:30:04.964Z","2025-07-07T13:30:04.964Z","",""
593,"vcnumncwalf8gpz4o7660z02","Sudadera con capucha","кардиган",16,false,30,"2025-07-07T13:30:37.877Z","2025-07-07T13:30:37.877Z","",""
610,"rnh56ub1sm9og7bvhteewtyi","Blusa","Блузка",16,true,30,"2025-07-07T15:53:31.440Z","2025-07-07T15:53:31.440Z","",""
612,"jcmzedq4jnhttxzrx8eeo8cw","Blusa","Румяный",16,false,30,"2025-07-07T15:53:51.779Z","2025-07-07T15:53:51.779Z","",""
614,"qbxvxn8chgxlyi6f04841jul","Jeans","Джинсы",16,true,30,"2025-07-07T15:54:16.305Z","2025-07-07T15:54:16.305Z","",""
616,"koa037fyzzk5tippyuu3au5u","Jeans","Шорты",16,false,30,"2025-07-07T15:54:34.337Z","2025-07-07T15:54:34.337Z","",""
618,"kwdwcw054t8qtfcx643d7lds","Pantaloni","Штаны",16,true,30,"2025-07-07T15:55:07.385Z","2025-07-07T15:55:07.385Z","",""
620,"niiksbmj1xp085c3kb7d09am","Pantaloni","Парашют",16,false,30,"2025-07-07T15:55:23.100Z","2025-07-07T15:55:23.100Z","",""
622,"ur9wx8rcvx43qwik8t6tttg2","Pantaloncini","Шорты",16,true,30,"2025-07-07T15:55:51.934Z","2025-07-07T15:55:51.934Z","",""
624,"djdbvm2b072p1cr1ojmwqvqb","Pantaloncini","Штаны",16,false,30,"2025-07-07T15:56:02.308Z","2025-07-07T15:56:02.308Z","",""
626,"euqhn5sl7d6fcrk3xx8jl6y4","Gonna","Кросовки",16,false,30,"2025-07-07T15:56:28.553Z","2025-07-07T15:56:49.931Z","",""
630,"sna87hdfkmlbhqmbjt8jgncy","Vestito","Платье",16,true,30,"2025-07-07T15:57:08.397Z","2025-07-07T15:57:08.397Z","",""
632,"xbalyvbq8gvvfkmi6fix2d3v","Vestito","Занавес",16,false,30,"2025-07-07T15:57:21.505Z","2025-07-07T15:57:21.505Z","",""
634,"jp7m1o1ij62lgqskrpzpe43h","Abito","Костюм",16,true,30,"2025-07-07T15:57:52.348Z","2025-07-07T15:57:52.348Z","",""
636,"jwr41uwc258pd3kipdphmy4s","Abito","Жилет",16,false,30,"2025-07-07T15:58:13.282Z","2025-07-07T15:58:13.282Z","",""
638,"nprmr8datos6u6mjisw0e5ih","Completo","Костюм",16,true,30,"2025-07-07T15:58:40.974Z","2025-07-07T15:58:40.974Z","",""
640,"mm0y3u20cmjsy0suu40o9du1","Completo","Финал",16,false,30,"2025-07-07T15:58:57.519Z","2025-07-07T15:58:57.519Z","",""
642,"yn8dqpqbkkgl6kce90vplz0y","Cravatta","Галстук",16,true,30,"2025-07-07T15:59:18.192Z","2025-07-07T15:59:18.192Z","",""
644,"p32jrmnbvrmzbjvfx9bhtl6k","Cravatta","Кровать",16,false,30,"2025-07-07T15:59:33.606Z","2025-07-07T15:59:33.606Z","",""
646,"f8plgt2t4l9iqi5dq4ejldul","Papillon","Галстук-бабочка",16,true,30,"2025-07-07T16:00:12.644Z","2025-07-07T16:00:12.644Z","",""
648,"k4jun1esljovy6jc2vxe7vju","Papillon","Бумага",16,false,30,"2025-07-07T16:01:07.293Z","2025-07-07T16:01:07.293Z","",""
650,"ctuoabj88vxsskavr5324ibl","Abito da sera","Вечернее платье",16,true,30,"2025-07-07T16:01:46.007Z","2025-07-07T16:01:46.007Z","",""
652,"l0yod4xydlvb3njkh2mrc4mx","Abito da sera","Сера",16,false,30,"2025-07-07T16:02:00.905Z","2025-07-07T16:02:00.905Z","",""
654,"qvh4cuee34s87jqsp0o4vkxg","Scarpe","Туфли",16,true,30,"2025-07-10T10:46:00.083Z","2025-07-10T10:46:00.083Z","",""
656,"k9dp3gpkphdfiueb5mpvom5u","Scarpe","Шарф",16,false,30,"2025-07-10T10:46:12.043Z","2025-07-10T10:46:12.043Z","",""
658,"o8obs2zxpt4dfu2xv2a1pq2h","Scarpe da ginnastica","Кроссовки",16,true,30,"2025-07-10T10:48:30.982Z","2025-07-10T10:48:30.982Z","",""
660,"ucgqxrq6uskxfm6l20e025gu","Scarpe da ginnastica","Галстук-бабочка",16,false,30,"2025-07-10T10:48:45.697Z","2025-07-10T10:48:45.697Z","",""
662,"s0c7z3pj5pcp9oqjiso2m9ta","Stivali","Сапоги",16,true,30,"2025-07-10T10:49:12.687Z","2025-07-10T10:49:12.687Z","",""
664,"d21rhsb1cklog2106mfc6dqc","Stivali","тапочки",16,false,30,"2025-07-10T10:49:26.750Z","2025-07-10T10:49:26.750Z","",""
666,"d7q4hzj8a68byawu1mp221ct","Sandali","Сандали",16,true,30,"2025-07-10T10:49:51.378Z","2025-07-10T10:49:51.378Z","",""
668,"y2p1trizba63qtpsh2lji2mn","Calzini","Носки",16,true,30,"2025-07-10T10:50:18.245Z","2025-07-10T10:50:18.245Z","",""
670,"gmcl4gbs669fk8o67si5unil","Cappello","Шляпа",16,true,30,"2025-07-10T10:51:00.476Z","2025-07-10T10:51:00.476Z","",""
672,"rwmbt7050u6z3hpfjhr7lmo3","Cappello","Кошка",16,false,30,"2025-07-10T10:51:15.359Z","2025-07-10T10:51:15.359Z","",""
674,"e1vg2rqpr6whdx3i2zaad91k","Sciarpa","Шарф",16,true,30,"2025-07-10T10:51:36.557Z","2025-07-10T10:51:36.557Z","",""
676,"chl555kxn5t1pvng7mfys15e","Sciarpa","Кроссовки",16,false,30,"2025-07-10T10:51:53.981Z","2025-07-10T10:51:53.981Z","",""
678,"cwj6o26284e29n2r2zle8dbp","Guanti","Перчатки",16,true,30,"2025-07-10T10:52:16.341Z","2025-07-10T10:52:16.341Z","",""
680,"fw042kk5bnzmtstn60hkfjph","Borsa","Сумка",16,true,30,"2025-07-10T10:52:53.255Z","2025-07-10T10:52:53.255Z","",""
682,"nm9dnstmpvu5b2sb2a7bexw8","Pigiama","Пижама",16,true,30,"2025-07-10T10:53:29.040Z","2025-07-10T10:53:29.040Z","",""
684,"yidbvyppv06zz6ig33kbm35b","Accappatoio","Халат",16,true,30,"2025-07-10T10:54:12.461Z","2025-07-10T10:54:12.461Z","",""
686,"w2e65pkize2ba0noy0zbz6ex","Pantofole","Тапочки",16,true,30,"2025-07-10T10:54:45.357Z","2025-07-10T10:54:45.357Z","",""
688,"pxpjco7dcshhqdcn15sq2kdy","piatto ","Тарелка",16,true,30,"2025-07-10T10:56:26.371Z","2025-07-10T10:56:26.371Z","",""
690,"lqhwnowz855qs024n4cm5kxs","piatto ","чашка",16,false,30,"2025-07-10T10:56:38.981Z","2025-07-10T10:56:38.981Z","",""
692,"r340jbtenarp8klmc0ljpcre","scodella","глубокая тарелка",16,true,30,"2025-07-10T11:05:18.205Z","2025-07-10T11:05:18.205Z","",""
694,"ktesco1f5s1lls79c4ntn3f4","tazza","чашка",16,true,30,"2025-07-10T11:06:48.996Z","2025-07-10T11:06:48.996Z","",""
696,"e8clrt5l4jtvgd3850jm27jr","tazza grande","кружка",16,true,30,"2025-07-10T11:07:58.579Z","2025-07-10T11:07:58.579Z","",""
698,"nmmbv28gl0ngfi1d2rnd9e9h","bicchiere","стакан",16,true,30,"2025-07-10T11:08:22.511Z","2025-07-10T11:08:22.511Z","",""
700,"y35dq6wvb908w425rr9nc19f","cucchiaio","ложка",16,true,30,"2025-07-10T11:08:43.175Z","2025-07-10T11:08:43.175Z","",""
702,"bivzh9igfgfysz9k40kg7pf7","forchetta","вилка",16,true,30,"2025-07-10T11:08:58.184Z","2025-07-10T11:08:58.184Z","",""
704,"m3tv8e1dt31ovn6eq359hzlv","coltello","нож",16,"",30,"2025-07-10T11:09:15.433Z","2025-07-10T11:09:15.433Z","",""
706,"sjkfba46czabb5jeyw560zdy","bacchette","палочки",16,true,30,"2025-07-10T11:10:15.251Z","2025-07-10T11:10:15.251Z","",""
708,"zft71udo1umq8m86rdvep6rs","pentola","кастрюля",16,true,30,"2025-07-10T11:10:39.961Z","2025-07-10T11:10:39.961Z","",""
710,"a2frpeawswfz4qidvfrhlesv","padella","сковорода",16,true,30,"2025-07-10T11:11:22.871Z","2025-07-10T11:11:22.871Z","",""
712,"trlxzjoc13n81yfgej3pku7d","coperchio","крышка",16,true,30,"2025-07-10T11:12:45.808Z","2025-07-10T11:12:45.808Z","",""
714,"doz86ikmmlzzrs0i3buo1kxj","ciotola","миска",16,true,30,"2025-07-10T11:13:07.016Z","2025-07-10T11:13:07.016Z","",""
716,"aa7t1x8lhd6w4mn4egpob3z0","scolapasta","дуршлаг",16,true,30,"2025-07-10T11:13:56.069Z","2025-07-10T11:13:56.069Z","",""
718,"nazmvk4i5onpq41tge1ja2f4","tagliere","доска разделочная",16,"",30,"2025-07-10T11:14:33.764Z","2025-07-10T11:14:33.764Z","",""
720,"yl2dnfl2jjbnrcl9h0szzq2q","pelapatate","ножик для чистки",16,true,30,"2025-07-10T11:14:55.688Z","2025-07-10T11:14:55.688Z","",""
722,"xu9txm6lb57g7rhpfdhhivly","frusta","венчик",16,true,30,"2025-07-10T11:15:19.069Z","2025-07-10T11:15:19.069Z","",""
724,"c8ln58xy9jz0w58pahhfsrbv","mestolo","половник",16,true,30,"2025-07-10T11:15:40.101Z","2025-07-10T11:15:40.101Z","",""
726,"mv52mafensnu9ymf0j702r80","schiumarola","шумовка",16,true,30,"2025-07-10T11:16:04.600Z","2025-07-10T11:16:04.600Z","",""
728,"ulc523vnp9fva7ns7pust6ay","spatola","лопатка",16,true,30,"2025-07-10T11:16:40.977Z","2025-07-10T11:16:40.977Z","",""
730,"wviu5vnymrrgo7k2lpnvnxsg","grattugia","терка",16,true,30,"2025-07-10T11:17:46.846Z","2025-07-10T11:17:46.846Z","",""
732,"gvhoak88rvadbsceqhh5lrrg","bollitore","чайник",16,true,30,"2025-07-10T11:18:16.377Z","2025-07-10T11:18:16.377Z","",""
734,"glzk3olcujfzg0abz27nqdne","vassoio","поднос",16,true,30,"2025-07-10T11:18:37.059Z","2025-07-10T11:18:37.059Z","",""
736,"z0ldk80b5ppzen8t5thggzt2","apribottiglie","открывалка",16,true,30,"2025-07-10T11:19:01.206Z","2025-07-10T11:19:01.206Z","",""
738,"mgld0jnv7duv3chqwtbdibvr","cavatappi","штопор",16,true,30,"2025-07-10T11:19:23.705Z","2025-07-10T11:19:23.705Z","",""
740,"kpasyaqtvbcx5i5gre3l8eg7","grattugia per formaggio","сырная терка",16,true,30,"2025-07-10T11:19:51.516Z","2025-07-10T11:19:51.516Z","",""
742,"qu1tsgxag6p7f1mmxo439b03","Cuscino","подушка",16,true,30,"2025-07-10T11:20:25.957Z","2025-07-10T11:20:25.957Z","",""
744,"e3riqi1n4ljynltkuahzmp6e","Coperta","одеяло",16,true,30,"2025-07-10T11:20:52.414Z","2025-07-10T11:20:52.414Z","",""
746,"j0qo9hw19nd5cme7d0unc3cj","Letto ","кровать",16,true,30,"2025-07-10T11:21:10.774Z","2025-07-10T11:21:10.774Z","",""
748,"z6phfrxq0nhx6q35h96m64mt","Materasso ","матрас",16,true,30,"2025-07-10T11:21:27.573Z","2025-07-10T11:21:27.573Z","",""
750,"a7od8w0cht5peuf8sk0y1t4x","Lenzuolo ","простыня",16,true,30,"2025-07-10T11:21:56.220Z","2025-07-10T11:21:56.220Z","",""
752,"bjllc77w1dlpso8im8rwz3v2","Comodino","тумбочка",16,true,30,"2025-07-10T11:22:33.381Z","2025-07-10T11:22:33.381Z","",""
754,"drwq3jq7pbjxql058kf6bskz","Lampada ","лампа",16,true,30,"2025-07-10T11:22:49.042Z","2025-07-10T11:22:49.042Z","",""
756,"x6m0qhkkxixo4q6vd5pi9qq4","Sveglia ","будильник",16,true,30,"2025-07-10T11:23:10.667Z","2025-07-10T11:23:10.667Z","",""
758,"yu38yfwvhibtyejm8dh2sn7y","Asciugamano ","полотенце",16,true,30,"2025-07-10T11:23:32.481Z","2025-07-10T11:23:32.481Z","",""
760,"nbc64rv22o0sjgd3h1uxw0xb","Sapone ","мыло",16,true,30,"2025-07-10T11:23:49.964Z","2025-07-10T11:23:49.964Z","",""
762,"r9sd0igw8493g2u1nadekazo","Shampoo ","шампунь",16,true,30,"2025-07-10T11:24:12.552Z","2025-07-10T11:24:12.552Z","",""
764,"yskn8ekcpfmue94b8n3r2kl0","Spazzolino ","зубная щетка",16,true,30,"2025-07-10T11:24:37.630Z","2025-07-10T11:24:37.630Z","",""
766,"p833j7aolk0cvokeg7xemz6x","Dentifricio ","зубная паста",16,true,30,"2025-07-10T11:25:15.955Z","2025-07-10T11:25:15.955Z","",""
768,"tnq726sen3b54xo1jel08n1c","Specchio ","зеркало",16,true,30,"2025-07-10T11:25:51.294Z","2025-07-10T11:25:51.294Z","",""
770,"r8mz6zwhraupaic6qh8z34qo","Vasca da bagno","ванна",16,true,30,"2025-07-10T11:26:26.750Z","2025-07-10T11:26:26.750Z","",""
772,"yqy7sql4aoiu260uf0nnz2iw","Gabinetto","туалет",16,true,30,"2025-07-10T11:26:52.937Z","2025-07-10T11:26:52.937Z","",""
776,"c88y3f1mjz8orqo7cdmoofac","Forchetta","вилка",16,true,30,"2025-07-10T11:29:40.051Z","2025-07-10T11:29:40.051Z","",""
778,"hhxei5t2mupr1a9t2pjh3i09","Coltello ","нож",16,"",30,"2025-07-10T11:29:57.901Z","2025-07-10T11:29:57.901Z","",""
780,"ytx8ymmgvbrkdfcf0zk9i1nr","Frigorifero ","холодильник",16,true,30,"2025-07-10T11:31:19.297Z","2025-07-10T11:31:19.297Z","",""
782,"ndlh946m0jckf6qfhrvuan8q","Fornello","плита",16,true,30,"2025-07-10T11:31:50.905Z","2025-07-10T11:31:50.905Z","",""
784,"yaumqn4yecpuy0d8qy777i39","Lavandino ","раковина",16,true,30,"2025-07-10T11:32:16.830Z","2025-07-10T11:32:16.830Z","",""
786,"u40ozgqukbczerjs5s524356","Scopa ","метла",16,true,30,"2025-07-10T11:32:57.523Z","2025-07-10T11:32:57.523Z","",""
788,"oh6ajkgy9gs2yfx6s319v8wg","Mocio ","швабра",16,true,30,"2025-07-10T11:33:30.077Z","2025-07-10T11:33:30.077Z","",""
790,"ugginrfxpokxq764vifwlrbh","Aspirapolvere ","пылесос",16,true,30,"2025-07-10T11:34:03.505Z","2025-07-10T11:34:03.505Z","",""
792,"bnixtomenelrytkvlr6w5ufx","Straccio ","тряпка",16,true,30,"2025-07-10T11:34:33.139Z","2025-07-10T11:34:33.139Z","",""
794,"sjncrepgdxxf9mhjfuyfgcz2","Secchio ","ведро",16,true,30,"2025-07-10T11:34:51.866Z","2025-07-10T11:34:51.866Z","",""
796,"f1qgnanebazrafftm0f8zoka","Detergente ","моющее средство",16,true,30,"2025-07-10T11:35:21.994Z","2025-07-10T11:35:21.994Z","",""
798,"xp4upvi85qet27ztnncfoi3f","Pattumiera ","мусор",16,true,30,"2025-07-10T11:35:43.996Z","2025-07-10T11:35:43.996Z","",""
800,"umum4uk5p84njt9zavk0k851","Divano ","Диван",16,true,30,"2025-07-10T11:36:15.168Z","2025-07-10T11:36:15.168Z","",""
802,"gjp20e5iy81xk3naakhigcm6","Sedia ","кресло",16,true,30,"2025-07-10T11:36:31.990Z","2025-07-10T11:36:31.990Z","",""
804,"wkb3cepsxed7ua12mw98vh94","Tavolo ","стол",16,true,30,"2025-07-10T11:36:52.209Z","2025-07-10T11:36:52.209Z","",""
806,"ymweq0wq0fomqenkmmk5kw68","Tenda ","штора",16,true,30,"2025-07-10T11:37:18.763Z","2025-07-10T11:37:18.763Z","",""
808,"jazqjsh7oouy91mdrwz8v1xr","Tappeto ","ковер",16,true,30,"2025-07-10T11:37:35.543Z","2025-07-10T11:37:35.543Z","",""
810,"mda6cxc4x7yb9fk7jyixw8gr","Televisione ","телевизор",16,true,30,"2025-07-10T11:37:57.106Z","2025-07-10T11:37:57.106Z","",""
812,"bk8lp2tz06g04v6u5zuqlj2y","Telecomando ","Дистанционное управление",16,true,30,"2025-07-10T11:38:27.099Z","2025-07-10T11:38:27.099Z","",""
814,"ajamsk9tx1z9xyeq9bai9syd","Congelatore ","морозильная камера",16,true,30,"2025-07-10T14:07:15.383Z","2025-07-10T14:07:15.383Z","",""
816,"whknhajtjiegkm7ngoq5g53i","Lavatrice ","стиральная машина",16,true,30,"2025-07-10T14:07:57.553Z","2025-07-10T14:07:57.553Z","",""
818,"gjycudo3a79h83e2glvd6o1u","Ferro da stiro","утюг",16,true,30,"2025-07-10T14:08:45.365Z","2025-07-10T14:08:45.365Z","",""
820,"yf5c1y0w5edp5w2lrqi9qctf","Microonde ","микроволновка",16,true,30,"2025-07-10T14:09:01.551Z","2025-07-10T14:09:01.551Z","",""
822,"yvlwv8bg74rnmufz6mik7mu4","Cucina ","кухня",16,true,30,"2025-07-10T14:09:25.896Z","2025-07-10T14:09:25.896Z","",""
824,"iyjg2bqc33x44t24qf3k5umb","Forno ","печь",16,true,30,"2025-07-10T14:09:50.612Z","2025-07-10T14:09:50.612Z","",""
826,"rgjj0jfuqnjqyr0h95lmkc4v","Tostapane ","тостер",16,true,30,"2025-07-10T14:10:19.903Z","2025-07-10T14:10:19.903Z","",""
828,"j1npe3camff95vpe9b9f3rwu","Frullatore ","блендер",16,true,30,"2025-07-10T14:10:33.589Z","2025-07-10T14:10:33.589Z","",""
830,"rvrr5wruia62k56obtn02h60","Spremiagrumi ","соковыжималка",16,true,30,"2025-07-10T14:11:03.631Z","2025-07-10T14:11:03.631Z","",""
832,"xqrhf785nua0rgf7baj8081y","Macchina da caffè","Кофеварка",16,true,30,"2025-07-10T14:11:28.363Z","2025-07-10T14:11:28.363Z","",""
834,"fua3r4cpdxrogyuf1a5qkgfs","Bollitore elettrico","электрический чайник",16,true,30,"2025-07-10T14:11:58.196Z","2025-07-10T14:11:58.196Z","",""
836,"ftrx8lg98uojkjuvtyxlqxj2","Lavastoviglie ","посудомоечная машина",16,true,30,"2025-07-10T14:12:27.071Z","2025-07-10T14:12:27.071Z","",""
838,"pbxa5fp2u6liwd57nanmw8xj","Asciugacapelli","фен",16,true,30,"2025-07-10T14:12:58.509Z","2025-07-10T14:12:58.509Z","",""
840,"mzrpg1yuv10a223lcoamkxuy","Ventilatore ","вентилятор",16,true,30,"2025-07-10T14:13:15.211Z","2025-07-10T14:13:15.211Z","",""
842,"pg3a37wlqcdnyu9bh0m8nb75","Condizionatore ","кондиционер",16,true,30,"2025-07-10T14:13:47.011Z","2025-07-10T14:13:47.011Z","",""
844,"tf3298a7qha8yymbw2qidpdl","Caricabatterie ","зарядное устройство",16,true,30,"2025-07-10T14:14:48.038Z","2025-07-10T14:14:48.038Z","",""
846,"le2gsjlpnix3cjepc7p88pdh","Leggere ","чтение",16,true,30,"2025-07-10T14:15:14.473Z","2025-07-10T14:15:14.473Z","",""
848,"ebvyy92smrc13j3ooor4j6so","Scrivere ","Писательство",16,true,30,"2025-07-10T14:16:50.568Z","2025-07-10T14:16:50.568Z","",""
850,"x2jycaj63vnpquti13bhfqdh","Disegnare ","рисование",16,true,30,"2025-07-10T14:17:04.932Z","2025-07-10T14:17:04.932Z","",""
852,"cm9nz1p49udff8e8r2m0h7dj","Dipingere ","рисование красками",16,true,30,"2025-07-10T14:17:30.153Z","2025-07-10T14:17:30.153Z","",""
854,"gwxxocsb23kxs1metc9l69xn","Suonare musica","играть музыку",16,true,30,"2025-07-10T14:18:12.220Z","2025-07-10T14:18:12.220Z","",""
856,"yty00xfbnmd0bh0du46kt6fs","Cantare ","пение",16,true,30,"2025-07-10T14:18:29.214Z","2025-07-10T14:18:29.214Z","",""
858,"l5kxjqgb6htceb9flhex0kea","Ballare ","танцы",16,true,30,"2025-07-10T14:18:43.852Z","2025-07-10T14:18:43.852Z","",""
860,"n7fqkut180sbxap9zo0ex79g","Suonare uno strumento","игра на инструменте",16,true,30,"2025-07-10T14:19:14.012Z","2025-07-10T14:19:14.012Z","",""
862,"ijjlbqo5vovoveggni61uf03","Guardare film","просмотр фильма",16,true,30,"2025-07-10T14:19:36.611Z","2025-07-10T14:19:36.611Z","",""
864,"ntny2hlhfoa0r1y3nz4j041a","Ascoltare musica","прослушивание музыки",16,true,30,"2025-07-10T14:19:59.106Z","2025-07-10T14:19:59.106Z","",""
